Booking_ID;no_of_adults;no_of_children;no_of_weekend_nights;no_of_week_nights;type_of_meal_plan;required_car_parking_space;room_type_reserved;lead_time;arrival_year;arrival_month;arrival_date;market_segment_type;repeated_guest;no_of_previous_cancellations;no_of_previous_bookings_not_canceled;avg_price_per_room;no_of_special_requests;booking_status
UID_11326;2;0;1;2;Meal Plan 1;0;Room_Type 1;45;2018;3;21;Offline;0;0;0;85;0;Not_Canceled
UID_11327;2;0;1;2;Meal Plan 1;0;Room_Type 1;107;2018;8;5;Online;0;0;0;111.3;1;Not_Canceled
UID_11328;2;0;1;3;Meal Plan 1;0;Room_Type 1;59;2018;3;28;Online;0;0;0;85.85;1;Not_Canceled
UID_11329;2;0;1;2;Meal Plan 1;0;Room_Type 1;90;2018;3;25;Online;0;0;0;96.3;0;Not_Canceled
UID_11330;2;0;1;2;Meal Plan 1;0;Room_Type 1;273;2018;5;13;Online;0;0;0;95;0;Canceled
UID_11331;2;0;0;3;Meal Plan 1;0;Room_Type 1;21;2018;10;4;Offline;0;0;0;85;0;Not_Canceled
UID_11332;2;1;1;2;Meal Plan 1;1;Room_Type 7;8;2018;12;30;Corporate;1;0;1;220;2;Not_Canceled
UID_11333;2;0;0;1;Not Selected;0;Room_Type 1;5;2018;2;12;Online;0;0;0;80;0;Not_Canceled
UID_11334;3;0;2;5;Meal Plan 1;1;Room_Type 4;129;2018;8;3;Online;0;0;0;151.84;2;Not_Canceled
UID_11335;2;0;2;2;Meal Plan 1;0;Room_Type 1;92;2018;4;2;Online;0;0;0;77.6;0;Not_Canceled
UID_11336;1;0;1;1;Meal Plan 1;0;Room_Type 1;67;2018;3;5;Online;0;0;0;57.83;1;Not_Canceled
UID_11337;2;0;0;1;Meal Plan 1;0;Room_Type 1;180;2017;10;16;Offline;0;0;0;70;0;Canceled
UID_11338;2;0;0;4;Meal Plan 1;0;Room_Type 4;68;2017;12;2;Offline;0;0;0;60;0;Not_Canceled
UID_11339;2;0;0;3;Meal Plan 1;0;Room_Type 1;4;2018;4;7;Offline;0;0;0;85.5;0;Not_Canceled
UID_11340;2;0;2;2;Meal Plan 1;0;Room_Type 1;204;2018;9;3;Offline;0;0;0;80.75;2;Not_Canceled
UID_11341;1;0;0;3;Meal Plan 1;0;Room_Type 1;163;2018;10;5;Offline;0;0;0;100.8;0;Canceled
UID_11342;3;0;1;1;Meal Plan 1;0;Room_Type 4;33;2018;6;27;Online;0;0;0;141.3;2;Not_Canceled
UID_11343;2;0;0;3;Meal Plan 1;0;Room_Type 1;274;2018;8;9;Online;0;0;0;107;2;Canceled
UID_11344;1;0;0;2;Meal Plan 1;0;Room_Type 1;29;2018;12;2;Corporate;0;0;0;66.18;1;Not_Canceled
UID_11345;1;0;0;3;Meal Plan 2;0;Room_Type 1;36;2017;10;13;Offline;0;0;0;91;0;Not_Canceled
UID_11346;2;0;1;1;Not Selected;0;Room_Type 1;2;2017;8;10;Online;0;0;0;89;2;Not_Canceled
UID_11347;2;0;2;2;Meal Plan 1;0;Room_Type 4;60;2018;3;12;Online;0;0;0;63.49;1;Not_Canceled
UID_11348;1;0;0;3;Not Selected;0;Room_Type 1;25;2018;5;10;Online;0;0;0;129;0;Not_Canceled
UID_11349;2;0;0;3;Meal Plan 2;0;Room_Type 1;85;2017;9;30;Offline;0;0;0;125;0;Not_Canceled
UID_11350;2;0;2;2;Not Selected;0;Room_Type 1;24;2018;9;25;Online;0;0;0;119;1;Canceled
UID_11351;2;0;1;3;Meal Plan 2;0;Room_Type 1;210;2017;10;8;Online;0;0;0;86;0;Canceled
UID_11352;2;0;0;2;Not Selected;0;Room_Type 1;12;2018;1;22;Online;0;0;0;75;0;Not_Canceled
UID_11353;2;0;1;2;Meal Plan 1;0;Room_Type 1;89;2017;11;23;Online;0;0;0;72.25;2;Not_Canceled
UID_11354;2;0;1;1;Not Selected;0;Room_Type 1;54;2018;3;28;Online;0;0;0;80.1;0;Canceled
UID_11355;2;0;2;1;Not Selected;0;Room_Type 1;34;2018;6;19;Online;0;0;0;98.1;0;Canceled
UID_11356;2;0;1;0;Meal Plan 1;0;Room_Type 1;61;2018;6;26;Online;0;0;0;99.9;0;Canceled
UID_11357;2;0;0;5;Meal Plan 1;0;Room_Type 1;92;2017;10;6;Online;0;0;0;89.25;1;Not_Canceled
UID_11358;2;0;0;4;Meal Plan 1;0;Room_Type 1;110;2017;12;9;Offline;0;0;0;70;0;Not_Canceled
UID_11359;2;0;2;1;Meal Plan 1;0;Room_Type 1;205;2018;5;29;Offline;0;0;0;90;0;Canceled
UID_11360;2;0;1;2;Meal Plan 1;0;Room_Type 1;280;2018;9;19;Offline;0;0;0;110;0;Canceled
UID_11361;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;105;0;Not_Canceled
UID_11362;1;0;1;2;Meal Plan 1;0;Room_Type 1;12;2018;2;5;Online;0;0;0;85;0;Canceled
UID_11363;2;0;0;3;Meal Plan 1;0;Room_Type 1;1;2017;9;22;Online;0;0;0;111.65;1;Not_Canceled
UID_11364;2;1;3;5;Meal Plan 1;0;Room_Type 4;101;2018;8;8;Online;0;0;0;148.9;1;Not_Canceled
UID_11365;2;0;1;1;Meal Plan 2;0;Room_Type 1;301;2018;7;30;Offline;0;0;0;115;1;Canceled
UID_11366;2;0;2;3;Meal Plan 1;0;Room_Type 1;303;2018;8;19;Offline;0;0;0;78;1;Not_Canceled
UID_11367;2;0;0;2;Meal Plan 1;0;Room_Type 4;7;2018;4;7;Online;0;0;0;116;1;Not_Canceled
UID_11368;1;0;1;1;Meal Plan 1;0;Room_Type 1;4;2018;2;15;Complementary;0;0;0;0;1;Not_Canceled
UID_11369;2;0;1;0;Meal Plan 1;0;Room_Type 1;80;2018;4;25;Online;0;0;0;96.3;0;Canceled
UID_11370;2;0;1;1;Meal Plan 1;0;Room_Type 1;60;2017;10;12;Offline;0;0;0;65;1;Not_Canceled
UID_11371;2;0;2;2;Meal Plan 1;0;Room_Type 1;71;2018;3;18;Online;0;0;0;90.95;1;Not_Canceled
UID_11372;2;0;1;2;Meal Plan 2;0;Room_Type 1;418;2018;9;26;Offline;0;0;0;107;0;Canceled
UID_11373;1;0;0;3;Meal Plan 1;0;Room_Type 1;113;2018;5;31;Corporate;0;0;0;100;0;Canceled
UID_11374;1;0;2;1;Meal Plan 1;0;Room_Type 1;9;2018;2;21;Online;0;0;0;85;0;Canceled
UID_11375;1;0;0;2;Meal Plan 1;0;Room_Type 1;103;2018;4;19;Offline;0;0;0;115;0;Canceled
UID_11376;2;0;2;1;Meal Plan 1;0;Room_Type 1;11;2017;11;1;Online;0;0;0;87;1;Not_Canceled
UID_11377;2;0;0;2;Meal Plan 2;0;Room_Type 1;292;2018;7;21;Offline;0;0;0;115;0;Canceled
UID_11378;2;0;0;2;Meal Plan 1;0;Room_Type 1;177;2018;6;3;Online;0;0;0;100;0;Canceled
UID_11379;2;0;2;3;Meal Plan 2;0;Room_Type 1;39;2018;8;26;Online;0;0;0;165.06;1;Canceled
UID_11380;2;0;0;1;Not Selected;0;Room_Type 1;1;2018;8;20;Online;0;0;0;139;0;Not_Canceled
UID_11381;2;0;1;3;Meal Plan 1;0;Room_Type 6;21;2017;11;2;Online;0;0;0;150.45;0;Not_Canceled
UID_11382;2;0;2;3;Meal Plan 1;0;Room_Type 1;59;2017;10;15;Offline;0;0;0;76.5;1;Not_Canceled
UID_11383;2;0;1;4;Meal Plan 1;0;Room_Type 1;227;2018;8;24;Online;0;0;0;90.95;0;Canceled
UID_11384;2;0;2;5;Meal Plan 1;0;Room_Type 4;78;2018;9;5;Online;0;0;0;149.4;3;Not_Canceled
UID_11385;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;1;7;Corporate;1;0;1;65;1;Not_Canceled
UID_11386;2;0;2;1;Meal Plan 2;0;Room_Type 1;150;2018;1;2;Offline;0;0;0;101;0;Not_Canceled
UID_11387;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2017;8;5;Complementary;0;0;0;0;0;Not_Canceled
UID_11388;1;0;0;3;Meal Plan 1;1;Room_Type 1;5;2018;8;30;Corporate;0;0;0;67;0;Not_Canceled
UID_11389;2;0;0;2;Meal Plan 1;0;Room_Type 1;211;2018;5;20;Offline;0;0;0;100;0;Canceled
UID_11390;2;1;0;2;Meal Plan 1;0;Room_Type 1;33;2018;5;24;Online;0;0;0;125.1;2;Not_Canceled
UID_11391;2;0;1;1;Meal Plan 1;0;Room_Type 1;29;2018;12;17;Online;0;0;0;104;0;Canceled
UID_11392;2;0;0;1;Meal Plan 1;0;Room_Type 1;5;2018;8;20;Online;0;0;0;130;1;Not_Canceled
UID_11393;1;0;0;1;Meal Plan 1;0;Room_Type 1;16;2018;4;20;Corporate;1;0;2;95;0;Not_Canceled
UID_11394;3;0;0;1;Meal Plan 1;0;Room_Type 4;186;2018;11;3;Online;0;0;0;123.3;0;Canceled
UID_11395;2;0;1;0;Meal Plan 1;0;Room_Type 1;6;2017;12;27;Corporate;1;0;1;75;0;Not_Canceled
UID_11396;2;0;1;2;Meal Plan 2;0;Room_Type 1;161;2018;3;25;Offline;0;0;0;130;0;Canceled
UID_11397;2;0;1;1;Meal Plan 1;0;Room_Type 4;44;2018;6;18;Offline;0;0;0;96.3;0;Not_Canceled
UID_11398;2;0;0;2;Meal Plan 1;0;Room_Type 1;11;2018;6;17;Online;0;0;0;141;1;Canceled
UID_11399;2;0;0;2;Meal Plan 1;0;Room_Type 1;59;2018;1;28;Offline;0;0;0;87;1;Not_Canceled
UID_11400;2;0;1;4;Meal Plan 1;0;Room_Type 4;39;2018;4;20;Online;0;0;0;120.6;0;Canceled
UID_11401;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;105;0;Not_Canceled
UID_11402;1;0;0;3;Meal Plan 1;1;Room_Type 1;3;2018;3;1;Complementary;1;0;2;56;1;Not_Canceled
UID_11403;2;0;1;1;Meal Plan 1;0;Room_Type 1;275;2018;6;4;Offline;0;0;0;62.8;0;Canceled
UID_11404;2;0;0;1;Meal Plan 1;1;Room_Type 4;1;2018;7;8;Online;0;0;0;175;1;Not_Canceled
UID_11405;2;0;0;2;Meal Plan 2;0;Room_Type 1;0;2017;8;14;Offline;0;0;0;109;0;Not_Canceled
UID_11406;1;0;1;0;Meal Plan 1;0;Room_Type 1;0;2018;10;3;Corporate;1;0;3;65;0;Not_Canceled
UID_11407;2;0;2;1;Meal Plan 1;0;Room_Type 1;49;2017;12;5;Online;0;0;0;106.2;2;Not_Canceled
UID_11408;1;0;0;2;Not Selected;0;Room_Type 1;180;2018;10;28;Online;0;0;0;80.1;0;Canceled
UID_11409;1;0;1;4;Meal Plan 1;0;Room_Type 1;190;2018;6;22;Offline;0;0;0;95;0;Not_Canceled
UID_11410;2;0;2;1;Meal Plan 1;0;Room_Type 1;92;2018;3;26;Offline;0;0;0;100;0;Canceled
UID_11411;1;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;95;0;Not_Canceled
UID_11412;3;0;2;3;Meal Plan 1;0;Room_Type 1;65;2018;3;20;Offline;0;0;0;124;1;Not_Canceled
UID_11413;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;109;0;Not_Canceled
UID_11414;2;1;0;2;Meal Plan 1;0;Room_Type 1;175;2018;8;10;Online;0;0;0;121.5;1;Canceled
UID_11415;2;0;1;1;Meal Plan 1;0;Room_Type 1;159;2018;4;9;Offline;0;0;0;70;1;Not_Canceled
UID_11416;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;109;0;Not_Canceled
UID_11417;2;0;2;2;Meal Plan 1;0;Room_Type 1;193;2018;7;31;Offline;0;0;0;72.25;1;Not_Canceled
UID_11418;1;0;1;2;Meal Plan 1;0;Room_Type 1;50;2018;11;18;Online;0;0;0;86.4;2;Not_Canceled
UID_11419;1;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;95;0;Not_Canceled
UID_11420;2;0;0;2;Meal Plan 2;0;Room_Type 1;273;2017;7;17;Online;0;0;0;109;0;Canceled
UID_11421;2;0;4;10;Meal Plan 1;0;Room_Type 4;152;2018;10;24;Offline;0;0;0;80.39;0;Canceled
UID_11422;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;6;7;Online;0;0;0;124;0;Not_Canceled
UID_11423;3;0;0;2;Meal Plan 1;0;Room_Type 4;66;2018;8;19;Online;0;0;0;168.3;2;Not_Canceled
UID_11424;2;0;2;1;Not Selected;0;Room_Type 1;73;2018;4;3;Online;0;0;0;76.5;1;Not_Canceled
UID_11425;2;0;1;2;Meal Plan 1;0;Room_Type 4;94;2018;4;15;Online;0;0;0;81.08;1;Not_Canceled
UID_11426;1;1;0;3;Meal Plan 1;0;Room_Type 1;108;2018;5;4;Online;0;0;0;92.4;0;Not_Canceled
UID_11427;1;0;0;1;Meal Plan 1;0;Room_Type 1;14;2018;11;16;Corporate;0;0;0;65;0;Not_Canceled
UID_11428;2;1;1;3;Meal Plan 1;0;Room_Type 4;230;2018;8;29;Online;0;0;0;72.75;1;Not_Canceled
UID_11429;2;0;0;1;Meal Plan 1;0;Room_Type 1;7;2018;1;2;Online;0;0;0;119;1;Not_Canceled
UID_11430;2;0;0;1;Meal Plan 1;0;Room_Type 1;43;2017;10;13;Offline;0;0;0;85;0;Not_Canceled
UID_11431;1;0;2;3;Meal Plan 1;0;Room_Type 1;359;2018;10;14;Offline;0;0;0;70;0;Not_Canceled
UID_11432;2;0;0;3;Meal Plan 1;0;Room_Type 1;44;2018;2;17;Offline;0;0;0;75;0;Not_Canceled
UID_11433;2;0;1;3;Meal Plan 1;0;Room_Type 4;120;2018;8;15;Online;0;0;0;125.55;0;Canceled
UID_11434;2;0;0;2;Meal Plan 1;0;Room_Type 1;56;2018;11;11;Online;0;0;0;97.2;0;Not_Canceled
UID_11435;2;0;1;3;Meal Plan 1;0;Room_Type 1;101;2018;8;22;Offline;0;0;0;72.25;1;Not_Canceled
UID_11436;2;0;1;1;Meal Plan 2;0;Room_Type 1;247;2018;6;6;Offline;0;0;0;115;1;Canceled
UID_11437;2;0;0;2;Meal Plan 1;0;Room_Type 1;122;2018;4;15;Offline;0;0;0;85;0;Not_Canceled
UID_11438;2;0;0;2;Meal Plan 1;0;Room_Type 1;16;2018;2;26;Offline;0;0;0;87;0;Not_Canceled
UID_11439;1;0;2;3;Meal Plan 1;0;Room_Type 1;63;2018;4;22;Online;0;0;0;73.3;0;Not_Canceled
UID_11440;1;0;2;2;Meal Plan 1;0;Room_Type 1;10;2018;3;5;Corporate;1;2;24;66;1;Not_Canceled
UID_11441;2;0;2;0;Not Selected;0;Room_Type 1;155;2018;8;28;Online;0;0;0;86.4;0;Canceled
UID_11442;2;0;1;2;Meal Plan 1;0;Room_Type 1;280;2018;9;19;Online;0;0;0;110;0;Canceled
UID_11443;2;0;0;3;Meal Plan 1;0;Room_Type 1;20;2017;9;29;Online;0;0;0;136.67;2;Not_Canceled
UID_11444;2;1;2;1;Meal Plan 2;0;Room_Type 1;261;2018;10;22;Online;0;0;0;161.25;2;Canceled
UID_11445;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;2017;9;30;Offline;1;1;0;98.1;0;Not_Canceled
UID_11446;2;0;2;3;Meal Plan 1;0;Room_Type 1;158;2018;8;25;Online;0;0;0;90.95;0;Canceled
UID_11447;2;0;0;3;Meal Plan 1;0;Room_Type 4;40;2017;10;28;Offline;0;0;0;75;0;Not_Canceled
UID_11448;1;0;1;3;Meal Plan 1;0;Room_Type 1;83;2018;6;27;Online;0;0;0;104.4;0;Canceled
UID_11449;2;0;3;5;Meal Plan 1;0;Room_Type 4;130;2018;9;25;Online;0;0;0;140.4;0;Canceled
UID_11450;2;0;2;2;Meal Plan 1;0;Room_Type 4;30;2018;4;29;Online;0;0;0;140.4;1;Not_Canceled
UID_11451;2;0;3;5;Meal Plan 1;0;Room_Type 1;213;2018;9;19;Online;0;0;0;119.85;0;Canceled
UID_11452;2;1;1;3;Meal Plan 1;0;Room_Type 1;3;2018;3;21;Online;0;0;0;129;2;Not_Canceled
UID_11453;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;1;23;Online;0;0;0;85;0;Not_Canceled
UID_11454;2;0;2;2;Not Selected;0;Room_Type 1;208;2018;7;30;Online;0;0;0;80.75;0;Canceled
UID_11455;1;0;0;1;Meal Plan 1;0;Room_Type 4;0;2018;6;7;Complementary;1;0;2;0;0;Not_Canceled
UID_11456;2;0;0;1;Meal Plan 1;0;Room_Type 1;56;2018;6;8;Offline;0;0;0;120;0;Not_Canceled
UID_11457;1;0;0;1;Meal Plan 1;0;Room_Type 1;15;2018;6;14;Online;0;0;0;95;1;Not_Canceled
UID_11458;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;2017;8;20;Complementary;1;0;1;0;0;Not_Canceled
UID_11459;2;1;0;3;Meal Plan 1;0;Room_Type 1;188;2018;8;30;Online;0;0;0;116.7;0;Canceled
UID_11460;2;0;0;1;Not Selected;0;Room_Type 1;44;2018;5;19;Offline;0;0;0;76.5;0;Not_Canceled
UID_11461;1;0;0;1;Meal Plan 1;0;Room_Type 1;9;2017;11;11;Corporate;0;0;0;65;0;Not_Canceled
UID_11462;3;0;0;2;Meal Plan 1;0;Room_Type 1;69;2018;12;22;Offline;0;0;0;92.65;0;Not_Canceled
UID_11463;3;0;1;3;Meal Plan 1;0;Room_Type 4;156;2018;10;31;Online;0;0;0;122.63;2;Canceled
UID_11464;2;0;1;2;Meal Plan 2;0;Room_Type 1;105;2017;10;12;Offline;0;0;0;110;0;Canceled
UID_11465;2;0;0;3;Meal Plan 2;0;Room_Type 1;34;2017;9;23;Offline;0;0;0;224.67;0;Canceled
UID_11466;2;0;2;3;Meal Plan 1;0;Room_Type 4;47;2018;10;15;Online;0;0;0;95.48;2;Not_Canceled
UID_11467;2;0;2;3;Meal Plan 1;0;Room_Type 1;75;2018;4;1;Online;0;0;0;82.45;1;Not_Canceled
UID_11468;2;0;1;5;Meal Plan 1;0;Room_Type 4;184;2018;6;6;Online;0;0;0;115.32;1;Canceled
UID_11469;2;0;2;3;Not Selected;0;Room_Type 1;87;2018;4;30;Online;0;0;0;109.65;0;Canceled
UID_11470;2;0;2;4;Not Selected;0;Room_Type 1;126;2018;6;26;Online;0;0;0;80.75;1;Not_Canceled
UID_11471;2;1;0;1;Meal Plan 1;0;Room_Type 1;45;2018;6;1;Online;0;0;0;125.1;2;Not_Canceled
UID_11472;1;0;0;2;Meal Plan 1;0;Room_Type 4;5;2018;10;11;Aviation;0;0;0;110;0;Not_Canceled
UID_11473;1;0;0;2;Meal Plan 1;0;Room_Type 1;23;2017;10;7;Online;0;0;0;101;1;Not_Canceled
UID_11474;2;0;1;2;Meal Plan 1;0;Room_Type 1;96;2018;4;29;Online;0;0;0;126.9;1;Canceled
UID_11475;2;0;0;3;Meal Plan 1;0;Room_Type 4;130;2018;5;5;Online;0;0;0;114.3;0;Canceled
UID_11476;2;0;0;4;Meal Plan 1;0;Room_Type 1;49;2017;12;30;Offline;0;0;0;71;0;Not_Canceled
UID_11477;2;0;2;0;Meal Plan 1;0;Room_Type 1;146;2018;4;24;Offline;0;0;0;95;0;Canceled
UID_11478;1;0;2;0;Meal Plan 1;0;Room_Type 1;3;2018;3;20;Corporate;1;0;17;65;1;Not_Canceled
UID_11479;2;0;2;1;Not Selected;0;Room_Type 1;211;2018;8;13;Online;0;0;0;88.5;1;Not_Canceled
UID_11480;1;0;1;3;Meal Plan 1;0;Room_Type 1;75;2018;3;17;Online;0;0;0;70;0;Canceled
UID_11481;1;0;0;1;Meal Plan 1;0;Room_Type 1;9;2017;10;1;Corporate;0;0;0;65;0;Not_Canceled
UID_11482;1;0;1;0;Meal Plan 1;0;Room_Type 1;0;2018;10;10;Corporate;1;0;1;95;0;Not_Canceled
UID_11483;2;0;1;1;Meal Plan 1;0;Room_Type 1;11;2018;8;20;Online;0;0;0;141;2;Not_Canceled
UID_11484;1;0;0;2;Not Selected;0;Room_Type 1;6;2018;3;2;Online;0;0;0;80;1;Not_Canceled
UID_11485;1;0;0;2;Meal Plan 1;0;Room_Type 1;103;2018;4;19;Offline;0;0;0;115;0;Canceled
UID_11486;3;0;0;2;Meal Plan 1;0;Room_Type 5;71;2017;12;4;Online;0;0;0;124.44;1;Not_Canceled
UID_11487;2;0;1;1;Not Selected;0;Room_Type 1;33;2018;8;8;Online;0;0;0;125.1;1;Canceled
UID_11488;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;8;2;Corporate;0;0;0;159;0;Not_Canceled
UID_11489;1;0;1;2;Meal Plan 1;0;Room_Type 1;114;2018;7;1;Offline;0;0;0;75;0;Canceled
UID_11490;2;0;2;2;Not Selected;0;Room_Type 1;32;2018;11;18;Online;0;0;0;54.71;1;Not_Canceled
UID_11491;2;0;0;4;Meal Plan 1;0;Room_Type 1;87;2018;7;19;Offline;0;0;0;72.25;0;Not_Canceled
UID_11492;2;1;0;4;Not Selected;0;Room_Type 1;37;2018;3;23;Offline;0;0;0;64.8;1;Not_Canceled
UID_11493;1;0;0;4;Meal Plan 1;0;Room_Type 1;65;2017;7;1;Online;0;0;0;68;1;Canceled
UID_11494;2;0;1;1;Meal Plan 1;0;Room_Type 1;180;2018;5;2;Offline;0;0;0;100;1;Not_Canceled
UID_11495;1;0;0;1;Not Selected;0;Room_Type 1;0;2018;6;18;Online;0;0;0;129;2;Not_Canceled
UID_11496;2;0;1;2;Meal Plan 1;0;Room_Type 1;12;2018;10;3;Offline;0;0;0;85;0;Not_Canceled
UID_11497;2;0;0;2;Meal Plan 1;0;Room_Type 1;2;2018;6;2;Online;0;0;0;120;0;Not_Canceled
UID_11498;1;0;0;2;Meal Plan 1;0;Room_Type 1;63;2018;1;19;Offline;0;0;0;71;0;Not_Canceled
UID_11499;3;0;2;2;Meal Plan 1;0;Room_Type 4;60;2018;10;15;Online;0;0;0;151.2;2;Not_Canceled
UID_11500;2;0;4;6;Meal Plan 1;0;Room_Type 1;125;2018;9;4;Online;0;0;0;99.79;5;Not_Canceled
UID_11501;2;0;0;1;Meal Plan 1;0;Room_Type 1;116;2018;5;18;Online;0;0;0;105.3;1;Not_Canceled
UID_11502;2;1;2;2;Meal Plan 2;0;Room_Type 1;29;2018;5;6;Online;0;0;0;162.01;0;Canceled
UID_11503;2;0;1;4;Meal Plan 1;0;Room_Type 1;131;2018;8;1;Offline;0;0;0;81.25;1;Not_Canceled
UID_11504;2;0;1;3;Meal Plan 1;0;Room_Type 1;12;2017;10;12;Corporate;0;0;0;100;0;Not_Canceled
UID_11505;2;0;0;1;Meal Plan 1;0;Room_Type 1;27;2018;6;9;Offline;0;0;0;120;0;Not_Canceled
UID_11506;2;0;1;4;Meal Plan 1;0;Room_Type 1;148;2017;12;30;Offline;0;0;0;67;0;Not_Canceled
UID_11507;2;0;1;1;Meal Plan 1;0;Room_Type 1;89;2018;12;10;Online;0;0;0;104;2;Not_Canceled
UID_11508;3;0;1;3;Meal Plan 1;0;Room_Type 6;58;2018;9;26;Online;0;0;0;152.08;1;Not_Canceled
UID_11509;2;0;1;3;Meal Plan 1;0;Room_Type 1;85;2018;10;6;Offline;0;0;0;85;1;Not_Canceled
UID_11510;2;0;2;2;Meal Plan 1;0;Room_Type 1;34;2018;12;25;Online;0;0;0;95.2;0;Canceled
UID_11511;2;0;0;1;Not Selected;0;Room_Type 1;1;2018;2;13;Online;0;0;0;79;0;Not_Canceled
UID_11512;1;0;2;1;Meal Plan 2;0;Room_Type 1;23;2018;1;2;Offline;0;0;0;87;0;Not_Canceled
UID_11513;2;0;2;1;Meal Plan 2;0;Room_Type 1;96;2017;7;11;Online;0;0;0;94.5;0;Canceled
UID_11514;1;0;1;0;Meal Plan 1;0;Room_Type 1;2;2018;12;18;Online;0;0;0;89.5;2;Not_Canceled
UID_11515;2;0;1;1;Not Selected;0;Room_Type 1;1;2018;6;13;Online;0;0;0;79;1;Not_Canceled
UID_11516;2;1;0;4;Meal Plan 1;0;Room_Type 1;0;2018;2;23;Online;0;0;0;112;1;Not_Canceled
UID_11517;2;0;1;2;Meal Plan 1;0;Room_Type 1;2;2017;9;14;Online;0;0;0;138.67;1;Not_Canceled
UID_11518;3;0;1;2;Meal Plan 1;0;Room_Type 4;70;2018;4;4;Online;0;0;0;128.7;2;Not_Canceled
UID_11519;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;6;7;Online;0;0;0;109;0;Not_Canceled
UID_11520;1;0;0;3;Meal Plan 1;0;Room_Type 1;13;2017;8;20;Online;0;0;0;80;1;Canceled
UID_11521;2;0;0;2;Meal Plan 2;0;Room_Type 1;239;2018;6;15;Offline;0;0;0;112.2;0;Canceled
UID_11522;2;0;0;1;Meal Plan 1;0;Room_Type 4;19;2018;8;10;Online;0;0;0;166;1;Canceled
UID_11523;2;0;0;3;Meal Plan 1;0;Room_Type 2;87;2017;12;29;Online;0;0;0;95.7;1;Not_Canceled
UID_11524;2;0;1;1;Meal Plan 2;0;Room_Type 1;8;2018;8;8;Online;0;0;0;189;1;Canceled
UID_11525;2;0;0;2;Meal Plan 2;0;Room_Type 1;320;2018;8;18;Online;0;0;0;115;1;Canceled
UID_11526;1;0;0;4;Meal Plan 1;0;Room_Type 1;5;2018;9;28;Corporate;1;0;1;65;1;Not_Canceled
UID_11527;2;1;0;1;Meal Plan 1;0;Room_Type 1;7;2018;4;7;Online;0;0;0;106;1;Not_Canceled
UID_11528;2;0;0;3;Not Selected;0;Room_Type 1;28;2018;7;7;Online;0;0;0;134.37;1;Not_Canceled
UID_11529;2;0;2;5;Meal Plan 1;0;Room_Type 1;87;2018;6;12;Online;0;0;0;134.42;1;Not_Canceled
UID_11530;2;0;0;2;Meal Plan 1;0;Room_Type 2;169;2018;8;18;Online;0;0;0;97.54;2;Not_Canceled
UID_11531;2;0;2;1;Not Selected;1;Room_Type 1;156;2018;8;21;Online;0;0;0;103.5;0;Canceled
UID_11532;2;0;0;5;Meal Plan 1;0;Room_Type 1;33;2018;2;23;Online;0;0;0;80.46;1;Not_Canceled
UID_11533;2;0;1;4;Meal Plan 1;1;Room_Type 1;0;2018;3;28;Online;0;0;0;114;0;Not_Canceled
UID_11534;2;0;1;2;Meal Plan 1;0;Room_Type 1;163;2018;5;20;Online;0;0;0;119.7;1;Canceled
UID_11535;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Online;0;0;0;130;0;Canceled
UID_11536;1;0;0;2;Meal Plan 1;0;Room_Type 1;14;2018;2;18;Online;0;0;0;85;0;Canceled
UID_11537;1;0;2;1;Meal Plan 2;0;Room_Type 1;124;2017;8;8;Offline;0;0;0;72.5;0;Not_Canceled
UID_11538;2;2;0;3;Meal Plan 2;0;Room_Type 6;15;2018;3;3;Online;0;0;0;242.33;2;Not_Canceled
UID_11539;2;0;0;3;Meal Plan 1;0;Room_Type 1;279;2018;10;12;Offline;0;0;0;110;0;Canceled
UID_11540;2;0;2;1;Meal Plan 1;0;Room_Type 1;41;2018;8;28;Offline;0;0;0;76.5;0;Not_Canceled
UID_11541;2;1;1;2;Meal Plan 1;0;Room_Type 1;154;2018;7;1;Online;0;0;0;112.5;2;Canceled
UID_11542;2;0;1;2;Meal Plan 1;0;Room_Type 1;79;2018;4;15;Online;0;0;0;96.3;3;Not_Canceled
UID_11543;2;0;2;1;Meal Plan 1;0;Room_Type 4;91;2018;8;6;Online;0;0;0;133.2;0;Not_Canceled
UID_11544;2;0;0;3;Not Selected;0;Room_Type 1;194;2018;4;21;Online;0;0;0;73.46;0;Canceled
